,first_name,name,year,rank,genre
530,Adam (II),Deadly Spygames,1989,3.9,Drama
531,Adam (III),Abdulla the Great,1955,4.7,Comedy
532,Adam (III),Breaking the Mold: The Kee Malesky Story,2003,,Comedy
533,Adam (III),Breaking the Mold: The Kee Malesky Story,2003,,Mystery
534,Adam (IV),Bimyong tosi,1993,,Short
535,Adam J.,Crimes of the Future,1970,5.1,Comedy
536,Adam J.,Crimes of the Future,1970,5.1,Sci-Fi
537,Adam Larson,Alaecheung yeojawa wicheung namja,1992,2.2,Romance
538,Adam M.,"Banished, The",2004,,Short
539,Adam T.,Africa Screams,1949,5.3,Adventure
540,Adam T.,Africa Screams,1949,5.3,Comedy
541,Adam Thomas,24-Seven,1999,6.1,Comedy
542,Adam Thomas,24-Seven,1999,6.1,Short
543,Adama,Arte Portuguesa Contempornea em Leiria,1963,,Documentary
544,Adama,Arte Portuguesa Contempornea em Leiria,1963,,Short
545,Adams,Diferite imagini,1964,,Documentary
546,Adamu,"Beatle Fan, The",2002,,Crime
547,Adamu,"Beatle Fan, The",2002,,Drama
548,Adamu,"Beatle Fan, The",2002,,Short
549,Adán,Bye Bye Brasil,1979,7.0,Drama
550,Adán,Cipriano comendador,1925,,Comedy
551,Adán,Dissident il va sans dire,1992,,Drama
552,Addie,Blueberry Muffins,2003,,Horror
553,Addie,Blueberry Muffins,2003,,Short
554,Addison (II),Clara,1965,,Short
555,Adek,Arte popular VII,1958,,Documentary
556,Adek,Arte popular VII,1958,,Short
557,Adela,Calling All Doctors,1937,,Comedy
558,Adela,Calling All Doctors,1937,,Short
559,Adela,"Cowboy and the Ballerina, The",1984,,Drama
560,Adela,"Cowboy and the Ballerina, The",1984,,Family
561,Adela,"Cowboy and the Ballerina, The",1984,,Romance
562,Adela,"Cowboy and the Ballerina, The",1984,,Western
563,Adele,Adventure in the Hopfields,1954,,Family
564,Adele,Contrabando salvaje,1988,,Action
565,Adele (II),Crnicas del caribe,1982,,Animation
566,Adele (II),Crnicas del caribe,1982,,Short
567,Adelina,Chu Chin Chow,1923,,Fantasy
568,Adeline,Box On,1980,,Short
569,Adell,14 Million Dreams,2003,9.5,Documentary
570,Adell,14 Million Dreams,2003,9.5,Drama
571,Ademar,"Battaglia di Algeri, La",1965,8.4,Drama
572,Ademar,"Battaglia di Algeri, La",1965,8.4,War
573,Ademir,Blessing,1994,3.6,Drama
574,Ades,"Disillusioned Bluebird, The",1944,,Animation
575,Ades,"Disillusioned Bluebird, The",1944,,Short
576,Adi,"Abandonment, The",1916,,Drama
577,Adi,Afanti er shi,1991,,Romance
578,Adi,Beating Back,1914,,Western
579,Adi,Crimson Nights,1999,,Horror
580,Adi,Dinky Doodle's Bed Time Story,1926,,Animation
581,Adi,Dinky Doodle's Bed Time Story,1926,,Comedy
582,Adi,Dinky Doodle's Bed Time Story,1926,,Short
583,Adimara,Confidentially Connie,1953,4.9,Comedy
584,Adimara,Confidentially Connie,1953,4.9,Family
585,Adisoerya,'E',1981,7.9,Animation
586,Adisoerya,'E',1981,7.9,Comedy
587,Adisoerya,'E',1981,7.9,Short
588,Aditya,9/30/55,1977,6.6,Drama
589,Aditya,"Adventures of Rocky & Bullwinkle, The",2000,4.3,Adventure
590,Aditya,"Adventures of Rocky & Bullwinkle, The",2000,4.3,Animation
591,Aditya,"Adventures of Rocky & Bullwinkle, The",2000,4.3,Comedy
592,Aditya,"Adventures of Rocky & Bullwinkle, The",2000,4.3,Fantasy
593,Aditya,Amb el 10 a l'esquena,2003,,Drama
594,Adjaratou,Broncho Bill's Love Affair,1912,,Romance
595,Adjaratou,Broncho Bill's Love Affair,1912,,Short
596,Adjaratou,Broncho Bill's Love Affair,1912,,Western
597,Adjiké,"90. Geburtstag oder Dinner for One, Der",1963,,Comedy
598,Adjiké,"90. Geburtstag oder Dinner for One, Der",1963,,Short
599,Adman,"Connecticut Yankee in King Arthur's Court, A",1989,,Comedy
600,Adnan,A&E Biography: Augustus - First of the Emperors,1998,,Documentary
601,Adnan,Beauty of a Straightjacket,2001,,Drama
602,Adnan,Beauty of a Straightjacket,2001,,Drama
603,Adnan,Blood Ties: The Life and Work of Sally Mann,1993,5.4,Documentary
604,Adnan,Blood Ties: The Life and Work of Sally Mann,1993,5.4,Short
605,Adnan,Blood Ties: The Life and Work of Sally Mann,1993,5.4,Documentary
606,Adnan,Blood Ties: The Life and Work of Sally Mann,1993,5.4,Short
607,Adnor,Chosen,2004,,Drama
608,Adnor,Chosen,2004,,Horror
609,Adolf,"Adolescente, L'",1976,,Comedy
610,Adolf,Agenzia cinematografica,1993,,Thriller
611,Adolf,Brighty of the Grand Canyon,1967,4.5,Drama
612,Adolf,"Canto de un duro, El",1997,,Animation
613,Adolf,"Canto de un duro, El",1997,,Short
614,Adolf,Casting Agency,1991,,Comedy
615,Adolf,Casting Agency,1991,,Comedy
616,Adolf,"Cercle Romain, Le",1960,,Romance
617,Adolf,Corral Cuties,1954,,Musical
618,Adolf,Corral Cuties,1954,,Short
619,Adolf,Corral Cuties,1954,,Western
620,Adolf,Dead Dogs,1999,6.2,Thriller
621,Adolf,Diary of a Sinner,1974,,Drama
622,Adolf E.,Brick Wall,1992,,Short
623,Adolfo,52 Kpfe,1995,,Short
624,Adolfo,"7 caras de un diamante, Las",2002,,Documentary
625,Adolfo,"Amanti latini, Gli",1965,,Comedy
626,Adolfo,"Amour viol, L'",1978,6.2,Drama
627,Adolfo,Arrow to the Sun,1973,,Animation
628,Adolfo,Arrow to the Sun,1973,,Family
629,Adolfo,Arrow to the Sun,1973,,Short
630,Adolfo,Attica,1974,,Documentary
631,Adolfo,Bristol Boys,2005,,Comedy
632,Adolfo,Bristol Boys,2005,,Crime
633,Adolfo,Buicken - store gutter grter ikke,1991,6.7,Drama
634,Adolfo,Buicken - store gutter grter ikke,1991,6.7,Mystery
635,Adolfo,Buttiglione diventa capo del servizio segreto,1975,,Comedy
636,Adolfo,Byeong jeongnim,1944,,War
637,Adolfo,"Camino del diablo, El (2005/I)",2005,,Drama
638,Adolfo,Che gioia vivere,1960,6.5,Comedy
639,Adolfo,Deathstalker II,1987,,Action
640,Adolfo,Deathstalker II,1987,,Adventure
641,Adolfo,Deathstalker II,1987,,Fantasy
642,Adolfo,"Desert Fox: The Story of Rommel, The",1951,7.1,Action
643,Adolfo,"Desert Fox: The Story of Rommel, The",1951,7.1,Drama
644,Adolfo,"Desert Fox: The Story of Rommel, The",1951,7.1,War
645,Adolph,Comic Book Collector,1990,,Documentary
646,Adolph,Comic Book Collector,1990,,Short
647,Adolphe Claude,Caddyshack II,1988,3.4,Comedy
648,Adonis,Bubble Numb,1998,,Short
649,Adri,Agowa gongpo,1978,3.1,Horror
650,Adrià (I),Bathing Made Easy,1902,,Comedy
651,Adrià (I),Bathing Made Easy,1902,,Fantasy
652,Adrià (I),Bathing Made Easy,1902,,Short
653,Adriaan,"Armario, El (2000/I)",2000,3.6,Drama
654,Adrian,"Accusing Finger, The",1936,,Drama
655,Adrian,Al tropico del cancro,1972,,Horror
656,Adrian,Al tropico del cancro,1972,,Thriller
657,Adrian,Al tropico del cancro,1972,,Horror
658,Adrian,Al tropico del cancro,1972,,Thriller
659,Adrian,Aleksis Kiven elm,2002,5.6,Drama
660,Adrian,Along the Rio Grande,1941,4.8,Western
661,Adrian,Alpha Male,2004,,Drama
662,Adrian,Anna Susanna,1953,,Crime
663,Adrian,Anna Susanna,1953,,Drama
664,Adrián,Aparajito,1957,7.9,Drama
665,Adrian,Asalto violento,1993,,Action
666,Adrian,Asalto violento,1993,,Crime
667,Adrian,Asalto violento,1993,,Horror
668,Adrian,Asalto violento,1993,,Thriller
669,Adrian,At Night with No Curtains,2004,1.8,Drama
670,Adrian,At Night with No Curtains,2004,1.8,Horror
671,Adrián,Bad Men of Thunder Gap,1943,,Western
672,Adrián,Badi Panthulu,1958,,Drama
673,Adrian,"Big Freeze, The",1993,7.3,Comedy
674,Adrián,"Big G, The",2002,7.0,Comedy
675,Adrián,"Big G, The",2002,7.0,Drama
676,Adrián,"Big G, The",2002,7.0,Family
677,Adrián,"Big G, The",2002,7.0,Short
678,Adrian,"Bondman, The",1929,,Adventure
679,Adrián,Buket na priyome,1977,,Crime
680,Adrian,"Calamity Anne, Guardian",1916,,Short
681,Adrian,Captain Fligh,1965,,Animation
682,Adrian,Captain Fligh,1965,,Short
683,Adrian,Cero en conducta,1945,,Comedy
684,Adrian,Cero en conducta,1945,,Musical
685,Adrian,Cero en conducta,1945,,Comedy
686,Adrian,Cero en conducta,1945,,Musical
687,Adrian,"Chef at Circle G, The",1915,,Comedy
688,Adrian,"Chef at Circle G, The",1915,,Short
689,Adrian,"Chef at Circle G, The",1915,,Western
690,Adrian,Chhabili,1960,,Drama
691,Adrian,Chhabili,1960,,Family
692,Adrian,Chuen chik daai diy,1998,,Crime
693,Adrian,Clipperton: Isla de la pasin,2004,,Documentary
694,Adrian,Clownhouse,1988,5.4,Horror
695,Adrian,Come rubammo la bomba atomica,1967,,Comedy
696,Adrian,"Companionate Mirage, A",1928,,Animation
697,Adrian,"Companionate Mirage, A",1928,,Short
698,Adrian,"Companionate Mirage, A",1928,,Animation
699,Adrian,"Companionate Mirage, A",1928,,Short
700,Adrián,"Conjuration de Cinq-Mars, La",1957,,Drama
701,Adrian,"Crepa, La",1997,,Short
702,Adrián,Daikon to ninjin,1964,,Comedy
703,Adrián,Daikon to ninjin,1964,,Drama
704,Adrian,Decirte que te quiero,1995,,Short
705,Adrian,Det brenner i natt!,1955,6.1,Drama
706,Adrian,Det brenner i natt!,1955,6.1,Thriller
707,Adrian,Development in Irrigation,1981,,Documentary
708,Adrian,"Diamond Nippers, The",1914,,Comedy
709,Adrian,"Diamond Nippers, The",1914,,Short
710,Adrian (II),"Beatles Revolution, The",2000,,Documentary
711,Adrian (II),"Beatles Revolution, The",2000,,Music
712,Adrian (V),Beyond These Walls,2003,,Drama
713,Adrian (V),Beyond These Walls,2003,,Short
714,Adrián Manuel,Cheonyeo doshi,1964,,Drama
715,Adrián Manuel,Cheonyeo doshi,1964,,Romance
716,Adriana,Astley's Way,2001,,Documentary
717,Adriana,Burebista,1980,7.4,Drama
718,Adriana,De super macho a super hembra,1989,,Comedy
719,Adriana,"Distracteur, Le",2000,,Short
720,Adriane,"Ballad of Crowfoot, The",1968,,Documentary
721,Adriane,"Ballad of Crowfoot, The",1968,,Musical
722,Adriane,"Ballad of Crowfoot, The",1968,,Short
723,Adrianne,"Birds Do It, Bees Do It",1974,6.2,Documentary
724,Adrianne,"Birds Do It, Bees Do It",1974,6.2,Documentary
725,Adriano,4000 de trepte spre cer,1963,,Documentary
726,Adriano,4000 de trepte spre cer,1963,,Short
727,Adriano,"Amanti del deserto, Gli",1956,,Adventure
728,Adriano,"Amanti del deserto, Gli",1956,,Adventure
729,Adriano,"Amanti del deserto, Gli",1956,,Adventure
730,Adriano,"Amanti del deserto, Gli",1956,,Adventure
731,Adriano,"Amanti del deserto, Gli",1956,,Adventure
732,Adriano,Amor de adolescente,1965,,Crime
733,Adriano,Amor de adolescente,1965,,Drama
734,Adriano,Amor de adolescente,1965,,Mystery
735,Adriano,Bu wen sao,1992,,Comedy
736,Adriano,Daha ekecek miyim,1958,,Drama
737,Adriano,Daha ekecek miyim,1958,,Romance
738,Adriano,Desideria: La vita interiore,1980,4.8,Drama
739,Adriano,"Distant Voices, Still Lives",1988,6.7,Drama
740,Adriano del,Decision at Sundown,1957,6.4,Western
741,Adrien,Ace in the Hole,1951,7.9,Drama
742,Adrien,Ace in the Hole,1951,7.9,Film-Noir
743,Adrien,Chacun pour soi,1994,,Short
744,Adrienne,Advocat: Delo prostykh ludei,2004,,Crime
745,Adrienne,Amore,1978,,Comedy
746,Adrienne,Cujo,1983,5.4,Horror
747,Adrienne,Cujo,1983,5.4,Thriller
748,Adrienne (I),Capital vs. Labor,1910,,Drama
749,Adrienne (I),Capital vs. Labor,1910,,Short
750,Adrienne J.,Development of the English Town,1943,,Documentary
751,Adrienne J.,Development of the English Town,1943,,Short
752,Adryenn,80 huszr,1978,8.2,Drama
753,Aécio F.,3 A.M.,2001,5.6,Crime
754,Aécio F.,3 A.M.,2001,5.6,Mystery
755,Aelrun,Bandini,1963,7.1,Drama
756,Aelrun,Bandini,1963,7.1,Family
757,Aelrun,Bandini,1963,7.1,Musical
758,Aelrun,Bandini,1963,7.1,Romance
759,Aerlyn,"Devil and Butterscotch Gaye, The",1999,,Short
760,Affonso,Akrobat,2000,,Animation
761,Affonso,Akrobat,2000,,Short
762,Afonso,Ai rabu y,1959,,Romance
763,Afonso,Backbone,1923,,Drama
764,Afonso,Backbone,1923,,Romance
765,Afonso,Broncho Billy's Promise,1912,,Short
766,Afonso,Broncho Billy's Promise,1912,,Western
767,Afonso,"Clouded Yellow, The",1951,7.0,Mystery
768,Afonso,"Clouded Yellow, The",1951,7.0,Thriller
769,Afonso,Demon Island,2002,2.5,Horror
770,Afonso,Demon Island,2002,2.5,Thriller
771,Afonso,Demon Island,2002,2.5,Horror
772,Afonso,Demon Island,2002,2.5,Thriller
773,Afrânio,Derailed,2005,,Drama
774,Afrânio,Derailed,2005,,Thriller
775,Afzal,"Big Squeeze, The",1996,4.6,Drama
776,Aga Hashr,Black Paradise,1926,,Crime
777,Agar,"Big Strong Man, The",1922,,Comedy
778,Agar,"Big Strong Man, The",1922,,Short
779,Agata,Apartment 20,2004,,Horror
780,Agata,Apartment 20,2004,,Short
781,Agathe,Dark Journey,1937,5.5,Adventure
782,Agathe,Dark Journey,1937,5.5,Romance
783,Agathe,Dark Journey,1937,5.5,Thriller
784,Agathe,Dark Journey,1937,5.5,War
785,Agesilau,"Anton Spelec, ostrostrelec",1932,7.7,Comedy
786,Aggy,"Clever Mrs. Carter, The",1916,,Short
787,Aghasi,A&E Biography: Andy Williams,2003,,Documentary
788,Aghasi,A&E Biography: Andy Williams,2003,,Documentary
789,Agim,"Circoncision, La",1949,,Documentary
790,Agim,"Circoncision, La",1949,,Short
791,Agliberto,Camille (1915/I),1915,,Drama
792,Agna,"Compagnon, Le",2003,,Drama
793,Agna,"Compagnon, Le",2003,,Drama
794,Agnes,"Abenteuer der Thea Roland, Das",1932,,Comedy
795,Agnès,American secret service: cronache di ieri e di oggi,1968,,Comedy
796,Agnès,"Aprendiz de rimas, El",2003,,Drama
797,Agnès,"Aprendiz de rimas, El",2003,,Short
798,Agnès,"Aprendiz de rimas, El",2003,,Drama
799,Agnès,"Aprendiz de rimas, El",2003,,Short
800,Agnès,"Automatic Riveter, The",1921,,Animation
801,Agnès,"Automatic Riveter, The",1921,,Comedy
802,Agnès,"Automatic Riveter, The",1921,,Short
803,Ágnes,Beyond 'JFK': The Question of Conspiracy,1992,5.5,Documentary
804,Ágnes,Beyond 'JFK': The Question of Conspiracy,1992,5.5,Documentary
805,Agnès,"Bigorne, La",1958,,Adventure
806,Agnès,Camping Out,1932,,Animation
807,Agnès,Camping Out,1932,,Short
808,Agnès,"Champions, Part 2: Trappings of Power, The",1986,,Documentary
809,Ágnes,"Dancing Around the Table, Part Two",1987,,Documentary
810,Ágnes (I),Blue Suede Shoes,1980,,Documentary
811,Agneta,Atys,1987,,Drama
812,Agneta,Atys,1987,,Fantasy
813,Agneta,Atys,1987,,Music
814,Agnieszka,Band of Angels,1957,5.9,Drama
815,Agnieszka,Brush Up My Sisters,2003,4.1,Action
816,Agnieszka,Didi mtsvane veli,1967,,Drama
817,Agnieszka,Didi mtsvane veli,1967,,Family
818,Agnieszka (I),Choppu sensei,1956,,Comedy
819,Ago,Chelsea's Chappaqua,2000,,Comedy
820,Agostino,"Adventurous Blonde, The",1937,6.7,Comedy
821,Agostino,"Adventurous Blonde, The",1937,6.7,Mystery
822,Agostino,"Auto da Compadecida, O",2000,8.4,Adventure
823,Agostino,"Auto da Compadecida, O",2000,8.4,Comedy
824,Agostino,"Auto da Compadecida, O",2000,8.4,Drama
825,Agostino,"Auto da Compadecida, O",2000,8.4,Romance
826,Ágoston,Chazz'n,2004,,Documentary
827,Ágota,"Defiant Ones, The",1958,7.5,Action
828,Ágota,"Defiant Ones, The",1958,7.5,Crime
829,Ágota,"Defiant Ones, The",1958,7.5,Drama
830,Agrawal,Bujku,1978,,Documentary
831,Agrawal,Bujku,1978,,Short
832,Agrawal,Bujku,1978,,Documentary
833,Agrawal,Bujku,1978,,Short
834,Ágúst,Do You Know the Milky Way?,1961,,Documentary
835,Ágúst,Do You Know the Milky Way?,1961,,Short
836,Agustín,Adriaans plaag,2001,,Drama
837,Agustín,Alpha noir,1965,,Documentary
838,Agustín,Alpha noir,1965,,Short
839,Agustín,Amami,2000,,Romance
840,Agustín,Amami,2000,,Short
841,Agustín,Asilados de la escuela de sordo mudos,1921,,Documentary
842,Agustín,Asilados de la escuela de sordo mudos,1921,,Short
843,Agustín,"Cambio, El",1976,,Documentary
844,Agustín,"Cambio, El",1976,,Short
845,Agustín,Caught in the Act,1999,,Short
846,Agustín,Clubhouse,2004,,Drama
847,Agustín,Clubhouse,2004,,Family
848,Agustin,Daniela Romo; al natural,1983,,Musical
849,Agustin,Daniela Romo; al natural,1983,,Short
850,Agustín,Dens - Die eigentlich nicht sind,1994,,Documentary
851,Agustín de,"Autre silence, L'",1970,,Short
852,Agustin Elias,By Hoot or by Crook,1974,,Animation
853,Agustin Elias,By Hoot or by Crook,1974,,Short
854,Agustín P.,April in Paris,1952,5.2,Comedy
855,Agustín P.,April in Paris,1952,5.2,Musical
856,Agusto de,Boo,1932,3.9,Short
857,Ahilleas,Buket mimozy i drugiye tsvety,1984,,Drama
858,Ahindra,Ametralladoras,1939,,Documentary
859,Ahindra,Ametralladoras,1939,,Short
860,Ahmad,"1 CAG Story, The",1977,,Short
861,Ahmad,"1 CAG Story, The",1977,,Short
862,Ahmad,2069 A.D.,1969,5.3,Sci-Fi
863,Ahmad,976,1987,,Short
864,Ahmad,A to Z,1956,,Short
865,Ahmad,Blaze o' Glory,1929,,War
866,Ahmad,Blaze o' Glory,1929,,War
867,Ahmad,"Blocked Trail, The",1943,5.4,Western
868,Ahmad,Chasing Trouble,1926,,Western
869,Ahmad,Condottieri,1937,,War
870,Ahmad,Condottieri,1937,,War
871,Ahmad,Condottieri,1937,,War
872,Ahmad,Condottieri,1937,,War
873,Ahmadi,Behind the Outer Limits,2002,,Documentary
874,Ahmadi,Behind the Outer Limits,2002,,Short
875,Ahmed,A&E Biography: Abraham Lincoln - Preserving the Union,1997,,Documentary
876,Ahmed,A&E Biography: Shelley Winters - Full Disclosure,2001,,Documentary
877,Ahmed,"Aids-Trilogie: Schweigen = Tod - Knstler in New York kmpfen gegen AIDS, Die",1990,7.9,Documentary
878,Ahmed,"Bicycle Race, The",1920,,Animation
879,Ahmed,"Bicycle Race, The",1920,,Comedy
880,Ahmed,"Bicycle Race, The",1920,,Short
881,Ahmed,Cactus Caravan,1950,,Musical
882,Ahmed,Cactus Caravan,1950,,Short
883,Ahmed,Cactus Caravan,1950,,Western
884,Ahmed,Cactus in the Snow,1971,6.0,Comedy
885,Ahmed,Cactus in the Snow,1971,6.0,Drama
886,Ahmed,Called Back,1933,,Crime
887,Ahmed,Called Back,1933,,Drama
888,Ahmed,Called Back,1933,,Crime
889,Ahmed,Called Back,1933,,Drama
890,Ahmed,Camlone,1996,5.3,Thriller
891,Ahmed,"Cisco Kid In Old New Mexico, The",1945,,Western
892,Ahmed,Congo Crossing,1956,4.2,Adventure
893,Ahmed,Congo Crossing,1956,4.2,Drama
894,Ahmed (I),Blinded by the Light,1980,,Drama
895,Ahmed H.,Atom Man Vs. Superman,1950,6.1,Sci-Fi
896,Ahmed Kamel,Carpool,1996,4.6,Comedy
897,Ahmet,Air!,1972,,Animation
898,Ahmet,Air!,1972,,Documentary
899,Ahmet,Air!,1972,,Short
900,Ahmet,Aufdermauer,1982,,Drama
901,Ahmet,"Cultura do Ch e dos Ananases, na Ilha de So Miguel",1927,,Documentary
902,Ahmet,Death of a Gunfighter,1969,5.9,Western
903,Ahmet,Death of a Gunfighter,1969,5.9,Western
904,Ahmet,Death of a Gunfighter,1969,5.9,Western
905,Ahmet,Disi seytan,1964,,Drama
906,Ahmet,"Doce malditos, Los",1974,,Drama
907,Ahmet,"Doce malditos, Los",1974,,Western
908,Ahmet Danyal,"Day of Rest, The",1939,,Comedy
909,Ahmet Danyal,"Day of Rest, The",1939,,Short
910,Ahn,Billy the Kid Wanted,1941,,Western
911,Aida,Abide with Me,1916,,Crime
912,Aida,Do tret'evo vystrela,1978,,Crime
913,Aidan,Aunt Mary,1979,,Drama
914,Aiden,"Call, The",1910,,Short
915,Aigars,"Barnstormers, The",1914,,Short
916,Aila,Denchu Kozo no boken,1987,6.5,Comedy
917,Aila,Denchu Kozo no boken,1987,6.5,Horror
918,Aila,Denchu Kozo no boken,1987,6.5,Sci-Fi
919,Aileen,alaska.de,2000,6.2,Drama
920,Aimee,Above Rubies,1932,,Comedy
921,Aimee,Above Rubies,1932,,Short
922,Aimée,Annexing Bill,1918,,Comedy
923,Aimée,Annexing Bill,1918,,Romance
924,Aimee,"Armata Brancaleone, L'",1966,8.3,Adventure
925,Aimee,"Armata Brancaleone, L'",1966,8.3,Comedy
926,Aimee,"Book of Manson, The",1989,5.7,Crime
927,Aimée,"Buena vida, La",1996,6.7,Comedy
928,Aimée,"Buena vida, La",1996,6.7,Drama
929,Aimin,Divorced Sweethearts,1930,,Short
930,Ain,Cinco lobitos,1945,,Comedy
931,Aion,Deliciosamente amoral,1969,,Comedy
932,Aito,Castillo de invierno,1968,,Short
933,Aitor,2 on U,2000,,Adventure
934,Aitor,2 on U,2000,,Drama
935,Aitor,2 on U,2000,,Short
936,Aitor,Bandit: Beauty and the Bandit,1994,,Comedy
937,Aitzpea,"Bandido da Luz Vermelha, O",1969,8.3,Crime
938,Aitzpea,"Bandido da Luz Vermelha, O",1969,8.3,Thriller
939,AJ,"Corrs: Unplugged, The",2000,,Documentary
940,AJ,"Corrs: Unplugged, The",2000,,Music
941,AJ,"Deutschmeister, Die",1955,4.1,Musical
942,AJ,"Deutschmeister, Die",1955,4.1,Romance
943,Aja,Athanor,1972,,Short
944,Ajab,Battle of the Bulge,1965,6.5,Action
945,Ajab,Battle of the Bulge,1965,6.5,Drama
946,Ajab,Battle of the Bulge,1965,6.5,War
947,Ajay,"Armas, As",1969,,Thriller
948,Ajay,Bandido,1956,5.6,Action
949,Ajay,Bandido,1956,5.6,Western
950,Ajay,Calmos,1976,5.4,Comedy
951,Ajay,Calmos,1976,5.4,Crime
952,Ajay,Cat's Paw,1959,5.8,Animation
953,Ajay,Cat's Paw,1959,5.8,Comedy
954,Ajay,Cat's Paw,1959,5.8,Family
955,Ajay,Cat's Paw,1959,5.8,Short
956,Ajay,Chiome d'oro,1993,6.7,Animation
957,Ajay,Chiome d'oro,1993,6.7,Music
958,Ajay,Chiome d'oro,1993,6.7,Short
959,Ajay,Confession,1955,6.8,Crime
960,Ajay,Confession,1955,6.8,Drama
961,Ajit,"Amateur Liar, The",1919,,Comedy
962,Ajit,"Amateur Liar, The",1919,,Comedy
963,Ajit,"Arciere di Sherwood, L'",1970,4.9,Adventure
964,Ajit,Bad Boys II,2003,6.1,Action
965,Ajit,Bad Boys II,2003,6.1,Comedy
966,Ajit,Bad Boys II,2003,6.1,Crime
967,Ajit,Bad Boys II,2003,6.1,Thriller
968,Akaki,"Crash, The",1916,,Short
969,Akbar,Another Bottle Doctor,1926,,Short
970,Akbar (I),Blindekuh,1915,,Comedy
971,Åke,Affre zu dritt,2003,,Crime
972,Åke,Affre zu dritt,2003,,Drama
973,Åke,Affre zu dritt,2003,,Romance
974,Åke,Batfink On the Rocks,1967,,Animation
975,Åke,Batfink On the Rocks,1967,,Short
976,Åke,Beneath a Steel Sky,1994,,Sci-Fi
977,Åke,"Bright Young Newcomer, The",1958,,Short
978,Åke,Change of Heart,1934,5.1,Drama
979,Åke,Change of Mind,1969,6.1,Drama
980,Åke,Change of Mind,1969,6.1,Sci-Fi
981,Åke,Dancing at the Harvest Moon,2002,,Drama
982,Åke,Dancing at the Harvest Moon,2002,,Romance
983,Akebi,Behind Closed Doors: The Dark Legacy of the Johns Committee,2000,,Documentary
984,Akebi,Behind Closed Doors: The Dark Legacy of the Johns Committee,2000,,Short
985,Akehi,Bbert et l'omnibus,1963,6.2,Comedy
986,Akhtar,Cape Forlorn,1931,,Drama
987,Akihiko,Crime Defense,1997,7.8,Crime
988,Akihiko,Crime Defense,1997,7.8,Drama
989,Akihiko,"Dirigible, El",1994,1.7,Comedy
990,Akihira,Dawn of Our Nation,2001,,Drama
991,Akihira,Dawn of Our Nation,2001,,War
992,Akihiro,Blood and Thunder,1931,,Comedy
993,Akihiro,Blood and Thunder,1931,,Short
994,Akihiro,Casa de muecas,1954,,Drama
995,Akikazu,Chaser on the Rocks,1965,3.3,Animation
996,Akikazu,Chaser on the Rocks,1965,3.3,Comedy
997,Akikazu,Chaser on the Rocks,1965,3.3,Family
998,Akikazu,Chaser on the Rocks,1965,3.3,Short
999,Akinobu,Big Business,1924,,Comedy
1000,Akinobu,Big Business,1924,,Family
1001,Akinobu,Big Business,1924,,Short
1002,Akinori,C'tait la dernire anne de ma vie,1985,,Documentary
1003,Akinori,C'tait la dernire anne de ma vie,1985,,Short
1004,Akinori,Cat Food,1969,,Short
1005,Akinori,Cercanas,1964,,Documentary
1006,Akinori,Cercanas,1964,,Short
1007,Akio,Billy Turner's Secret,1994,6.6,Short
1008,Akio,Dancing Outlaw II: Jesco Goes to Hollywood,1999,7.3,Documentary
1009,Akira,52nd Street,1937,,Drama
1010,Akira,52nd Street,1937,,Musical
